ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,datetime,temporada,elo_mandante_antes,elo_visitante_antes
2538,22,23/08/2008,18:20,Figueirense,Vitoria,,,,,Vitoria, Orlando Scarpelli,1,2,SC,BA,2008-08-23 18:20:00,2008,1506.1683132702908,1493.7333912459137
2543,22,24/08/2008,16:00,Ipatinga,Goias,,,,,Ipatinga,  Ipatingão,1,0,MG,GO,2008-08-24 16:00:00,2008,1401.4043683802545,1488.4916160752268
2542,22,24/08/2008,16:00,Santos,Cruzeiro,,,,,Santos, Vila Belmiro,2,0,SP,MG,2008-08-24 16:00:00,2008,1453.8683026819797,1559.5049909365628
2540,22,24/08/2008,16:00,Palmeiras,Portuguesa,,,,,Palmeiras, Pacaembu,4,2,SP,SP,2008-08-24 16:00:00,2008,1560.8224749585995,1416.1690936823022
2541,22,24/08/2008,16:00,Internacional,Flamengo,,,,,-, Beira Rio,1,1,RS,RJ,2008-08-24 16:00:00,2008,1510.3114115544956,1553.4043961096045
2539,22,24/08/2008,16:00,Coritiba,Sao Paulo,,,,,-, Couto Pereira,2,2,PR,SP,2008-08-24 16:00:00,2008,1534.017855105583,1594.6022012718477
2544,22,24/08/2008,18:10,Vasco,Botafogo-RJ,,,,,-, São Januário,1,1,RJ,RJ,2008-08-24 18:10:00,2008,1473.2544230756432,1588.0757370768367
2545,22,24/08/2008,18:10,Atletico-MG,Athletico-PR,,,,,Atletico-MG, Mineirão,4,0,MG,PR,2008-08-24 18:10:00,2008,1491.37083448945,1461.3246704369592
2546,22,24/08/2008,18:10,Nautico,Gremio,,,,,-,Aflitos,1,1,PE,RS,2008-08-24 18:10:00,2008,1415.1539300742122,1621.3139406360835
2547,23,30/08/2008,18:20,Goias,Figueirense,,,,,Goias, Serra Dourada,2,0,GO,SC,2008-08-30 18:20:00,2008,1468.5630339043746,1489.595908338085
2548,23,30/08/2008,18:20,Vitoria,Ipatinga,,,,,-, Barradão,0,0,BA,MG,2008-08-30 18:20:00,2008,1510.3057961781194,1421.3329505511067
2549,23,30/08/2008,18:20,Botafogo-RJ,Nautico,,,,,-,Engenhão,1,1,RJ,PE,2008-08-30 18:20:00,2008,1582.9724717162758,1423.6710415509358
2553,23,31/08/2008,16:00,Sao Paulo,Santos,,,,,-, Morumbi,0,0,SP,SP,2008-08-31 16:00:00,2008,1591.8401278093183,1474.5884888390683
2552,23,31/08/2008,16:00,Athletico-PR,Palmeiras,,,,,Palmeiras,  Kyocera Arena,1,2,PR,SP,2008-08-31 16:00:00,2008,1446.7049083186234,1570.520913504709
2550,23,31/08/2008,16:00,Gremio,Vasco,,,,,Gremio, Olímpico,2,1,RS,RJ,2008-08-31 16:00:00,2008,1612.79682915936,1478.3576884362042
2551,23,31/08/2008,16:00,Sport,Internacional,,,,,Sport,Ilha do Retiro,1,0,PE,RS,2008-08-31 16:00:00,2008,1485.3237386516623,1512.285802632531
2554,23,31/08/2008,18:10,Portuguesa,Atletico-MG,,,,,-,Canindé,1,1,SP,MG,2008-08-31 18:10:00,2008,1406.4706551361928,1505.9905966077858
2555,23,31/08/2008,18:10,Cruzeiro,Coritiba,,,,,-, Mineirão,1,1,MG,PR,2008-08-31 18:10:00,2008,1538.7848047794741,1536.7799285681124
2556,23,31/08/2008,18:10,Flamengo,Fluminense,,,,,-, Maracanã,2,2,RJ,RJ,2008-08-31 18:10:00,2008,1551.4300050315692,1482.9564241516928
2557,24,03/09/2008,19:30,Goias,Athletico-PR,,,,,Goias, Serra Dourada,4,0,GO,PR,2008-09-03 19:30:00,2008,1485.5304520620653,1436.1771261330164
2560,24,03/09/2008,22:00,Atletico-MG,Sao Paulo,,,,,-, Mineirão,1,1,MG,SP,2008-09-03 22:00:00,2008,1501.5288971631126,1586.636553157486
2558,24,03/09/2008,22:00,Santos,Vitoria,,,,,Santos, Vila Belmiro,2,0,SP,BA,2008-09-03 22:00:00,2008,1479.7920634909005,1506.295723523723
2559,24,03/09/2008,22:00,Figueirense,Flamengo,,,,,Flamengo, Orlando Scarpelli,2,3,SC,RJ,2008-09-03 22:00:00,2008,1472.6284901803945,1548.316882369773
2561,24,04/09/2008,20:30,Palmeiras,Sport,,,,,Sport,Palestra Itália,0,3,SP,PE,2008-09-04 20:30:00,2008,1581.048695690316,1502.5629010727985
2562,24,04/09/2008,20:30,Vasco,Cruzeiro,,,,,Cruzeiro, São Januário,1,3,RJ,MG,2008-09-04 20:30:00,2008,1468.2572922972136,1538.6924778427074
2563,24,06/09/2008,18:20,Internacional,Portuguesa,,,,,Internacional, Beira Rio,1,0,RS,SP,2008-09-06 18:20:00,2008,1495.0466402113948,1410.932354580866
2564,24,06/09/2008,18:20,Fluminense,Gremio,,,,,-, Maracanã,0,0,RJ,RS,2008-09-06 18:20:00,2008,1486.0695468134888,1622.8972252983506
2565,24,06/09/2008,18:20,Nautico,Ipatinga,,,,,Nautico,Aflitos,2,0,PE,MG,2008-09-06 18:20:00,2008,1430.5328988726144,1425.3430232055032
2566,24,06/09/2008,18:20,Coritiba,Botafogo-RJ,,,,,Botafogo-RJ, Couto Pereira,0,1,PR,RJ,2008-09-06 18:20:00,2008,1536.872255504879,1576.1106143945972
2567,25,13/09/2008,18:20,Gremio,Goias,,,,,Goias, Olímpico,1,2,RS,GO,2008-09-13 18:20:00,2008,1616.9028219098561,1499.2728121232522
2568,25,13/09/2008,18:20,Athletico-PR,Portuguesa,,,,,Athletico-PR,  Kyocera Arena,2,0,PR,SP,2008-09-13 18:20:00,2008,1422.4347660718295,1398.7320131078568
2569,25,13/09/2008,18:20,Ipatinga,Atletico-MG,,,,,Ipatinga,  Ipatingão,3,2,MG,MG,2008-09-13 18:20:00,2008,1409.5820080374835,1505.3716927599717
2573,25,14/09/2008,16:00,Vasco,Nautico,,,,,Nautico, São Januário,1,3,RJ,PE,2008-09-14 16:00:00,2008,1455.4572340254776,1446.293914040634
2570,25,14/09/2008,16:00,Cruzeiro,Palmeiras,,,,,Palmeiras, Mineirão,0,1,MG,SP,2008-09-14 16:00:00,2008,1551.4925361144433,1561.4945438221935
2571,25,14/09/2008,16:00,Sao Paulo,Flamengo,,,,,Sao Paulo, Morumbi,2,0,SP,RJ,2008-09-14 16:00:00,2008,1582.793757560627,1560.885415706141
2572,25,14/09/2008,16:00,Sport,Figueirense,,,,,Sport,Ilha do Retiro,5,0,PE,SC,2008-09-14 16:00:00,2008,1522.117052940921,1460.0599568440266
2576,25,14/09/2008,18:10,Botafogo-RJ,Internacional,,,,,Internacional,Engenhão,1,2,RJ,RS,2008-09-14 18:10:00,2008,1590.3112647969422,1507.246981684404
2574,25,14/09/2008,18:10,Santos,Fluminense,,,,,Santos, Vila Belmiro,2,1,SP,RJ,2008-09-14 18:10:00,2008,1497.0102401202569,1492.0639502019833
2575,25,14/09/2008,18:10,Vitoria,Coritiba,,,,,Vitoria, Barradão,1,0,BA,PR,2008-09-14 18:10:00,2008,1489.0775468943666,1522.671605102534
2577,26,20/09/2008,18:20,Goias,Santos,,,,,Goias, Serra Dourada,4,1,GO,SP,2008-09-20 18:20:00,2008,1520.4919628654327,1512.782470439527
2578,26,20/09/2008,18:20,Fluminense,Coritiba,,,,,Coritiba, Maracanã,2,3,RJ,PR,2008-09-20 18:20:00,2008,1476.291719882713,1505.1293448773602
2579,26,20/09/2008,18:20,Atletico-MG,Nautico,,,,,Atletico-MG, Mineirão,2,1,MG,PE,2008-09-20 18:20:00,2008,1485.068889497401,1462.7158027037958
2580,26,21/09/2008,16:00,Sport,Sao Paulo,,,,,-,Ilha do Retiro,0,0,PE,SP,2008-09-21 16:00:00,2008,1535.2892265278956,1597.7861762344855
2581,26,21/09/2008,16:00,Athletico-PR,Gremio,,,,,-,  Kyocera Arena,0,0,PR,RS,2008-09-21 16:00:00,2008,1437.3449042616317,1595.6836711676756
2582,26,21/09/2008,16:00,Portuguesa,Botafogo-RJ,,,,,Portuguesa,Canindé,3,1,SP,RJ,2008-09-21 16:00:00,2008,1383.8218749180546,1570.5572663035136
2583,26,21/09/2008,16:00,Figueirense,Cruzeiro,,,,,Cruzeiro, Orlando Scarpelli,3,4,SC,MG,2008-09-21 16:00:00,2008,1446.887783257052,1535.9530183895463
2584,26,21/09/2008,18:10,Palmeiras,Vasco,,,,,Palmeiras,Palestra Itália,2,0,SP,RJ,2008-09-21 18:10:00,2008,1577.0340615470905,1439.0353453623159
2585,26,21/09/2008,18:10,Internacional,Vitoria,,,,,Internacional, Beira Rio,1,0,RS,BA,2008-09-21 18:10:00,2008,1527.0009801778326,1506.6198071195404
2586,26,21/09/2008,18:10,Flamengo,Ipatinga,,,,,Flamengo, Maracanã,1,0,RJ,MG,2008-09-21 18:10:00,2008,1545.8929970322824,1429.8848113000543
2589,27,27/09/2008,18:20,Atletico-MG,Figueirense,,,,,-, Mineirão,0,0,MG,SC,2008-09-27 18:20:00,2008,1500.0409097880172,1434.9018430802723
2588,27,27/09/2008,18:20,Flamengo,Sport,,,,,Flamengo, Maracanã,2,1,RJ,PE,2008-09-27 18:20:00,2008,1556.7406882330572,1538.136671816597
2587,27,27/09/2008,18:20,Goias,Vitoria,,,,,Goias, Serra Dourada,3,0,GO,BA,2008-09-27 18:20:00,2008,1536.1369858783662,1491.557319682383
2590,27,28/09/2008,16:00,Coritiba,Athletico-PR,,,,,-, Couto Pereira,1,1,PR,PR,2008-09-28 16:00:00,2008,1519.8043644683748,1444.1705402175398
2591,27,28/09/2008,16:00,Nautico,Palmeiras,,,,,-,Aflitos,0,0,PE,SP,2008-09-28 16:00:00,2008,1447.7437824131796,1586.9933580442973
2592,27,28/09/2008,16:00,Sao Paulo,Cruzeiro,,,,,Sao Paulo, Morumbi,2,0,SP,MG,2008-09-28 16:00:00,2008,1594.938730945784,1547.938958566326
2593,27,28/09/2008,16:00,Ipatinga,Vasco,,,,,Ipatinga,  Ipatingão,3,1,MG,RJ,2008-09-28 16:00:00,2008,1419.0371200992795,1429.076048865109
2594,27,28/09/2008,18:10,Internacional,Gremio,,,,,Internacional, Beira Rio,4,1,RS,RS,2008-09-28 18:10:00,2008,1542.06346761499,1588.8580352117674
2595,27,28/09/2008,18:10,Santos,Portuguesa,,,,,-, Vila Belmiro,1,1,SP,SP,2008-09-28 18:10:00,2008,1497.1374474265936,1407.6789739243661
2596,27,28/09/2008,18:10,Botafogo-RJ,Fluminense,,,,,-,Engenhão,1,1,RJ,RJ,2008-09-28 18:10:00,2008,1546.7001672972021,1461.6167002916984
2597,28,01/10/2008,20:30,Fluminense,Goias,,,,,-, Maracanã,1,1,RJ,GO,2008-10-01 20:30:00,2008,1465.4584461835416,1550.0952091070385
2598,28,02/10/2008,20:30,Vitoria,Portuguesa,,,,,Vitoria, Barradão,3,1,BA,SP,2008-10-02 20:30:00,2008,1477.5990964537107,1411.7099984176816
2599,28,02/10/2008,20:30,Cruzeiro,Sport,,,,,Cruzeiro, Mineirão,1,0,MG,PE,2008-10-02 20:30:00,2008,1534.0902712924944,1522.9926005378315
2601,28,04/10/2008,16:00,Ipatinga,Sao Paulo,,,,,Sao Paulo,  Ipatingão,1,3,MG,SP,2008-10-04 16:00:00,2008,1435.4993012384055,1608.7874182196156
2602,28,04/10/2008,16:00,Palmeiras,Atletico-MG,,,,,Palmeiras,Palestra Itália,3,1,SP,MG,2008-10-04 16:00:00,2008,1580.9033284669654,1497.075805634636
2600,28,04/10/2008,16:00,Gremio,Botafogo-RJ,,,,,Gremio, Olímpico,2,1,RS,RJ,2008-10-04 16:00:00,2008,1570.716002406727,1542.858421405359
2605,28,04/10/2008,18:20,Coritiba,Internacional,,,,,Coritiba, Couto Pereira,4,2,PR,RS,2008-10-04 18:20:00,2008,1516.375295246554,1560.2055004200304
2606,28,04/10/2008,18:20,Vasco,Figueirense,,,,,Figueirense, São Januário,2,4,RJ,SC,2008-10-04 18:20:00,2008,1412.613867725983,1437.8669472336535
2603,28,04/10/2008,18:20,Nautico,Flamengo,,,,,Flamengo,Aflitos,0,2,PE,RJ,2008-10-04 18:20:00,2008,1453.8338119905115,1571.8847595118227
2604,28,04/10/2008,18:20,Santos,Athletico-PR,,,,,Santos, Vila Belmiro,4,0,SP,PR,2008-10-04 18:20:00,2008,1493.106422933278,1447.5996094393606
2609,29,08/10/2008,22:00,Figueirense,Palmeiras,,,,,-, Orlando Scarpelli,0,0,SC,SP,2008-10-08 22:00:00,2008,1452.706043574385,1593.1161335327238
2608,29,08/10/2008,22:00,Sport,Vasco,,,,,-,Ilha do Retiro,2,2,PE,RJ,2008-10-08 22:00:00,2008,1507.503493425036,1397.7747713852516
2607,29,08/10/2008,22:00,Gremio,Santos,,,,,Gremio, Olímpico,2,0,RS,SP,2008-10-08 22:00:00,2008,1585.4358555386355,1507.0226591467394
2610,29,09/10/2008,20:30,Botafogo-RJ,Vitoria,,,,,Botafogo-RJ,Engenhão,3,1,RJ,BA,2008-10-09 20:30:00,2008,1528.1385682734506,1490.6006516906673
2611,29,09/10/2008,20:30,Sao Paulo,Nautico,,,,,Sao Paulo, Morumbi,1,0,SP,PE,2008-10-09 20:30:00,2008,1617.4091142720981,1443.0702781409639
2612,29,09/10/2008,20:30,Cruzeiro,Ipatinga,,,,,Cruzeiro, Mineirão,1,0,MG,MG,2008-10-09 20:30:00,2008,1549.57937840529,1426.877605185923
2613,29,11/10/2008,18:20,Goias,Internacional,,,,,-, Serra Dourada,1,1,GO,RS,2008-10-11 18:20:00,2008,1546.2728546789574,1542.1976848549239
2614,29,11/10/2008,18:20,Portuguesa,Coritiba,,,,,-,Canindé,0,0,SP,PR,2008-10-11 18:20:00,2008,1398.708443180725,1534.3831108116606
2615,29,11/10/2008,18:20,Athletico-PR,Fluminense,,,,,Fluminense,  Kyocera Arena,1,3,PR,RJ,2008-10-11 18:20:00,2008,1433.6833732258992,1469.2808006116227
2616,29,11/10/2008,18:20,Flamengo,Atletico-MG,,,,,Atletico-MG, Maracanã,0,3,RJ,MG,2008-10-11 18:20:00,2008,1582.6482933613704,1484.8630005688776
2617,30,18/10/2008,18:20,Botafogo-RJ,Santos,,,,,Santos,Engenhão,0,1,RJ,SP,2008-10-18 18:20:00,2008,1542.4165785267414,1494.5736325650466
2618,30,18/10/2008,18:20,Internacional,Athletico-PR,,,,,Internacional, Beira Rio,2,1,RS,PR,2008-10-18 18:20:00,2008,1542.3853447549318,1419.3169830262398
2619,30,18/10/2008,18:20,Figueirense,Ipatinga,,,,,-, Orlando Scarpelli,1,1,SC,MG,2008-10-18 18:20:00,2008,1458.841715866205,1416.3044632921135
2620,30,19/10/2008,16:00,Palmeiras,Sao Paulo,,,,,-,Palestra Itália,2,2,SP,SP,2008-10-19 16:00:00,2008,1586.9804612409037,1625.992765857116
2621,30,19/10/2008,16:00,Vitoria,Fluminense,,,,,-, Barradão,2,2,BA,RJ,2008-10-19 16:00:00,2008,1476.3226414373764,1483.6471908112821
2622,30,19/10/2008,16:00,Coritiba,Goias,,,,,-, Couto Pereira,1,1,PR,GO,2008-10-19 16:00:00,2008,1528.4344091909927,1546.0851947789495
2623,30,19/10/2008,16:00,Atletico-MG,Cruzeiro,,,,,Cruzeiro, Mineirão,0,2,MG,MG,2008-10-19 16:00:00,2008,1505.2509261968896,1560.1525202990995
2626,30,19/10/2008,18:10,Vasco,Flamengo,,,,,Flamengo, São Januário,0,1,RJ,RJ,2008-10-19 18:10:00,2008,1402.6663983177875,1562.2603677333584
2625,30,19/10/2008,18:10,Sport,Nautico,,,,,-,Ilha do Retiro,2,2,PE,PE,2008-10-19 18:10:00,2008,1502.6118664925,1434.486626555946
2624,30,19/10/2008,18:10,Portuguesa,Gremio,,,,,Portuguesa,Canindé,2,0,SP,RS,2008-10-19 18:10:00,2008,1404.6571448013929,1597.8848821203283
2627,31,22/10/2008,22:00,Goias,Vasco,,,,,Vasco, Serra Dourada,2,4,GO,RJ,2008-10-22 22:00:00,2008,1545.2730446493852,1393.5392457588016
2628,31,23/10/2008,20:30,Gremio,Sport,,,,,Gremio, Olímpico,1,0,RS,PE,2008-10-23 20:30:00,2008,1573.8029879252379,1499.514181231084
2629,31,23/10/2008,20:30,Flamengo,Coritiba,,,,,Flamengo, Maracanã,5,0,RJ,PR,2008-10-23 20:30:00,2008,1571.3875202923443,1529.246559320557
2630,31,23/10/2008,20:30,Sao Paulo,Vitoria,,,,,Sao Paulo, Morumbi,2,1,SP,BA,2008-10-23 20:30:00,2008,1624.2036955354604,1476.6598994392232
2631,31,25/10/2008,16:00,Fluminense,Palmeiras,,,,,Fluminense, Maracanã,3,0,RJ,SP,2008-10-25 16:00:00,2008,1483.3099328094354,1588.7695315625592
2632,31,25/10/2008,16:00,Ipatinga,Botafogo-RJ,,,,,Botafogo-RJ,  Ipatingão,0,3,MG,RJ,2008-10-25 16:00:00,2008,1418.2536467189811,1524.227150722373
2633,31,25/10/2008,18:20,Santos,Figueirense,,,,,Santos, Vila Belmiro,3,0,SP,SC,2008-10-25 18:20:00,2008,1512.7630603694151,1456.8925324393372
2634,31,25/10/2008,18:20,Athletico-PR,Cruzeiro,,,,,Athletico-PR,  Kyocera Arena,1,0,PR,MG,2008-10-25 18:20:00,2008,1408.7587756625858,1573.6450444854806
2635,31,25/10/2008,18:20,Nautico,Portuguesa,,,,,-,Aflitos,1,1,PE,SP,2008-10-25 18:20:00,2008,1437.584311817362,1428.7390389964833
2636,31,25/10/2008,18:20,Atletico-MG,Internacional,,,,,-, Mineirão,2,2,MG,RS,2008-10-25 18:20:00,2008,1491.7584020105085,1552.9435521185858
2637,32,29/10/2008,19:30,Portuguesa,Ipatinga,,,,,Portuguesa,Canindé,2,0,SP,MG,2008-10-29 19:30:00,2008,1429.1462908806673,1406.9879898153822
2638,32,29/10/2008,19:30,Coritiba,Atletico-MG,,,,,Coritiba, Couto Pereira,2,1,PR,MG,2008-10-29 19:30:00,2008,1515.1777612021176,1494.5473109446527
2639,32,29/10/2008,20:30,Internacional,Nautico,,,,,-, Beira Rio,1,1,RS,PE,2008-10-29 20:30:00,2008,1550.1546431844415,1437.177059933178
2640,32,29/10/2008,20:30,Palmeiras,Goias,,,,,Palmeiras,Palestra Itália,1,0,SP,GO,2008-10-29 20:30:00,2008,1568.0567920288797,1522.6982268833713
2643,32,29/10/2008,21:50,Vitoria,Flamengo,,,,,-, Barradão,0,0,BA,RJ,2008-10-29 21:50:00,2008,1467.0735523064648,1585.4563184107838
2641,32,29/10/2008,21:50,Botafogo-RJ,Sao Paulo,,,,,Sao Paulo,Engenhão,1,2,RJ,SP,2008-10-29 21:50:00,2008,1535.4928076259719,1633.7900426682188
2642,32,29/10/2008,21:50,Cruzeiro,Gremio,,,,,Cruzeiro, Mineirão,3,0,MG,RS,2008-10-29 21:50:00,2008,1550.5747548808279,1586.4330628004827
2644,32,30/10/2008,20:30,Sport,Santos,,,,,-,Ilha do Retiro,1,1,PE,SP,2008-10-30 20:30:00,2008,1486.884106355839,1526.2120785374632
2645,32,30/10/2008,20:30,Vasco,Athletico-PR,,,,,-, São Januário,2,2,RJ,PR,2008-10-30 20:30:00,2008,1416.1140635248155,1431.8290652672385
2647,33,01/11/2008,18:20,Flamengo,Portuguesa,,,,,-, Maracanã,2,2,RJ,SP,2008-11-01 18:20:00,2008,1580.2062124699296,1444.1272446782789
2648,33,01/11/2008,18:20,Nautico,Vitoria,,,,,Nautico,Aflitos,1,0,PE,BA,2008-11-01 18:20:00,2008,1442.2039274899728,1472.323658247319
2649,33,01/11/2008,18:20,Ipatinga,Coritiba,,,,,Ipatinga,  Ipatingão,2,0,MG,PR,2008-11-01 18:20:00,2008,1392.0070360177706,1530.228808896181
2650,33,02/11/2008,17:00,Santos,Palmeiras,,,,,Palmeiras, Vila Belmiro,1,2,SP,SP,2008-11-02 17:00:00,2008,1524.408654406123,1581.9797399079137
2651,33,02/11/2008,17:00,Goias,Cruzeiro,,,,,Goias, Serra Dourada,3,0,GO,MG,2008-11-02 17:00:00,2008,1508.7752790043373,1568.2202525198388
2652,33,02/11/2008,17:00,Athletico-PR,Sport,,,,,Athletico-PR,  Kyocera Arena,1,0,PR,PE,2008-11-02 17:00:00,2008,1431.1058558250538,1488.6875304871792
2653,33,02/11/2008,17:00,Atletico-MG,Botafogo-RJ,,,,,Atletico-MG, Mineirão,2,1,MG,RJ,2008-11-02 17:00:00,2008,1479.4962632505894,1523.9025270943312
2654,33,02/11/2008,19:10,Fluminense,Vasco,,,,,Vasco, Maracanã,0,1,RJ,RJ,2008-11-02 19:10:00,2008,1504.022672343115,1416.8372729670002
2655,33,02/11/2008,19:10,Gremio,Figueirense,,,,,-, Olímpico,1,1,RS,SC,2008-11-02 19:10:00,2008,1568.7875651614718,1443.4435142712891
2656,33,02/11/2008,19:10,Sao Paulo,Internacional,,,,,Sao Paulo, Morumbi,3,0,SP,RS,2008-11-02 19:10:00,2008,1645.3803231998595,1545.1277756276468
2646,32,05/11/2008,20:30,Figueirense,Fluminense,,,,,Fluminense, Orlando Scarpelli,0,1,SC,RJ,2008-11-05 20:30:00,2008,1448.9777761568962,1484.0898429204483
2658,34,08/11/2008,18:30,Vasco,Santos,,,,,Vasco, São Januário,1,0,RJ,SP,2008-11-08 18:30:00,2008,1436.7701023896668,1511.0358989583056
2659,34,08/11/2008,18:30,Figueirense,Athletico-PR,,,,,Athletico-PR, Orlando Scarpelli,0,2,SC,PR,2008-11-08 18:30:00,2008,1434.5892641395699,1449.7335748754574
2657,34,08/11/2008,18:30,Portuguesa,Sao Paulo,,,,,Sao Paulo,Canindé,2,3,SP,SP,2008-11-08 18:30:00,2008,1450.0919843865881,1656.8875278025878
2660,34,09/11/2008,17:00,Palmeiras,Gremio,,,,,Gremio,Palestra Itália,0,1,SP,RS,2008-11-09 17:00:00,2008,1595.3524953557312,1563.2533032758647
2661,34,09/11/2008,17:00,Cruzeiro,Fluminense,,,,,Cruzeiro, Mineirão,1,0,MG,RJ,2008-11-09 17:00:00,2008,1549.5091141008886,1498.4783549377746
2662,34,09/11/2008,17:00,Coritiba,Nautico,,,,,-, Couto Pereira,0,0,PR,PE,2008-11-09 17:00:00,2008,1508.1792995738772,1459.5875279708441
2663,34,09/11/2008,17:00,Sport,Goias,,,,,Sport,Ilha do Retiro,2,1,PE,GO,2008-11-09 17:00:00,2008,1470.0598114367756,1527.4864174232875
2664,34,09/11/2008,19:10,Botafogo-RJ,Flamengo,,,,,Flamengo, Maracanã,0,1,RJ,RJ,2008-11-09 19:10:00,2008,1505.8686062560423,1574.2414727616203
2665,34,09/11/2008,19:10,Internacional,Ipatinga,,,,,Internacional, Beira Rio,4,0,RS,MG,2008-11-09 19:10:00,2008,1533.6205710249185,1414.0565453400743
2666,34,09/11/2008,19:10,Vitoria,Atletico-MG,,,,,Atletico-MG, Barradão,0,1,BA,MG,2008-11-09 19:10:00,2008,1454.9400577664476,1497.5301840888783
2667,35,12/11/2008,17:00,Atletico-MG,Vasco,,,,,Atletico-MG, Mineirão,4,1,MG,RJ,2008-11-12 17:00:00,2008,1511.5786019173347,1456.1390148521473
2668,35,15/11/2008,18:30,Fluminense,Portuguesa,,,,,Fluminense, Maracanã,3,1,RJ,SP,2008-11-15 18:30:00,2008,1484.8116533875364,1442.6300494870634
2669,35,15/11/2008,18:30,Ipatinga,Sport,,,,,Ipatinga,  Ipatingão,3,0,MG,PE,2008-11-15 18:30:00,2008,1403.3551388525875,1488.6805814157647
2670,35,15/11/2008,18:30,Nautico,Cruzeiro,,,,,Nautico,Aflitos,5,2,PE,MG,2008-11-15 18:30:00,2008,1461.810784715761,1563.1758156511269
2672,35,16/11/2008,17:00,Sao Paulo,Figueirense,,,,,Sao Paulo, Morumbi,3,1,SP,SC,2008-11-16 17:00:00,2008,1664.3494627021125,1419.2862440609633
2673,35,16/11/2008,17:00,Goias,Botafogo-RJ,,,,,Goias,Juscelino Kubitscheck,3,1,GO,RJ,2008-11-16 17:00:00,2008,1508.8656474442985,1492.977266183821
2671,35,16/11/2008,17:00,Flamengo,Palmeiras,,,,,Flamengo, Maracanã,5,2,RJ,SP,2008-11-16 17:00:00,2008,1587.1328128338416,1577.8784645136648
2676,35,16/11/2008,19:10,Santos,Internacional,,,,,Santos, Vila Belmiro,1,0,SP,RS,2008-11-16 19:10:00,2008,1491.666986495825,1544.3219775124053
2674,35,16/11/2008,19:10,Gremio,Coritiba,,,,,Gremio, Olímpico,2,1,RS,PR,2008-11-16 19:10:00,2008,1580.7273341179312,1505.9560428289603
2675,35,16/11/2008,19:10,Athletico-PR,Vitoria,,,,,Athletico-PR,  Kyocera Arena,2,1,PR,BA,2008-11-16 19:10:00,2008,1465.036594954064,1440.8916399379914
2677,36,20/11/2008,20:30,Figueirense,Nautico,,,,,Figueirense, Orlando Scarpelli,4,3,SC,PE,2008-11-20 20:30:00,2008,1413.0102728776712,1482.3507297653314
2678,36,22/11/2008,18:30,Botafogo-RJ,Athletico-PR,,,,,-,Engenhão,2,2,RJ,PR,2008-11-22 18:30:00,2008,1477.7084435545723,1479.9264652412953
2679,36,22/11/2008,18:30,Portuguesa,Goias,,,,,-,Canindé,0,0,SP,GO,2008-11-22 18:30:00,2008,1428.5630957510618,1524.1344700735472
2680,36,22/11/2008,18:30,Coritiba,Santos,,,,,Coritiba, Couto Pereira,5,1,PR,SP,2008-11-22 18:30:00,2008,1493.3471953022508,1510.0734424565549
2681,36,23/11/2008,17:00,Vitoria,Gremio,,,,,Vitoria, Barradão,4,2,BA,RS,2008-11-23 17:00:00,2008,1426.00176965076,1593.3361816446406
2682,36,23/11/2008,17:00,Cruzeiro,Flamengo,,,,,Cruzeiro, Mineirão,3,2,MG,RJ,2008-11-23 17:00:00,2008,1542.6358706015565,1602.7067351045498
2683,36,23/11/2008,17:00,Vasco,Sao Paulo,,,,,Sao Paulo, São Januário,1,2,RJ,SP,2008-11-23 17:00:00,2008,1442.6706517814448,1670.6254338854046
2685,36,23/11/2008,19:10,Sport,Atletico-MG,,,,,Sport,Ilha do Retiro,3,0,PE,MG,2008-11-23 19:10:00,2008,1468.8283363379594,1525.0469649880372
2686,36,23/11/2008,19:10,Palmeiras,Ipatinga,,,,,Palmeiras,Palestra Itália,2,0,SP,MG,2008-11-23 19:10:00,2008,1562.3045422429566,1423.2073839303928
2684,36,23/11/2008,19:10,Internacional,Fluminense,,,,,Fluminense, Beira Rio,0,2,RS,RJ,2008-11-23 19:10:00,2008,1525.9155215516755,1498.878607123538
2696,37,30/11/2008,17:00,Sao Paulo,Fluminense,,,,,-, Morumbi,1,1,SP,RJ,2008-11-30 17:00:00,2008,1677.4131692461863,1516.1211958024082
2687,37,30/11/2008,17:00,Coritiba,Vasco,,,,,Vasco, Couto Pereira,0,2,PR,RJ,2008-11-30 17:00:00,2008,1510.1168729260587,1435.8829164206632
2689,37,30/11/2008,17:00,Portuguesa,Sport,,,,,-,Canindé,2,2,SP,PE,2008-11-30 17:00:00,2008,1432.856570954712,1487.3949388020974
2690,37,30/11/2008,17:00,Nautico,Athletico-PR,,,,,Nautico,Aflitos,2,1,PE,PR,2008-11-30 17:00:00,2008,1463.199216020922,1479.8243229554655
2691,37,30/11/2008,17:00,Atletico-MG,Santos,,,,,-, Mineirão,0,0,MG,SP,2008-11-30 17:00:00,2008,1506.4803625238992,1493.303764832747
2692,37,30/11/2008,17:00,Internacional,Cruzeiro,,,,,Internacional, Beira Rio,1,0,RS,MG,2008-11-30 17:00:00,2008,1508.6729328728052,1561.3749962164513
2693,37,30/11/2008,17:00,Vitoria,Palmeiras,,,,,-, Barradão,0,0,BA,SP,2008-11-30 17:00:00,2008,1449.1625023920735,1572.2205158431639
